CADENA;COD;DESCRIPCION;MARCA;COD LOCAL;DESCRIPCION LOCAL;FORMATO;VTA;STOCK;DESCRIPCION LOCAL2
SPSA.xlsx;20149416;BADIA-AMARILL-X-49-61-GR;BADIA;147;SPSA-PVEA-JULIACA;PLAZA VEA;1;18;PLAZA VEA JULIACA
SPSA.xlsx;20149416;BADIA-AMARILL-X-49-61-GR;BADIA;225;SPSA-PVEA-CAJAMARCA;PLAZA VEA;1;0;PLAZA VEA CAJAMARCA
SPSA.xlsx;20149416;BADIA-AMARILL-X-49-61-GR;BADIA;95;SPSA-VIVANDA-MONTERRICO;VIVANDA;4;15;VIVANDA MONTERRICO
SPSA.xlsx;20149416;BADIA-AMARILL-X-49-61-GR;BADIA;90;SPSA-VIVANDA-PEZET;VIVANDA;5;15;VIVANDA PEZET
SPSA.xlsx;20149416;BADIA-AMARILL-X-49-61-GR;BADIA;109;SPSA-PVEA-DASSO;PLAZA VEA;4;18;PLAZA VEA DASSO
SPSA.xlsx;20149416;BADIA-AMARILL-X-49-61-GR;BADIA;64;SPSA-PVEA-MIRAFLORES;PLAZA VEA;8;12;PLAZA VEA MIRAFLORES
SPSA.xlsx;20149416;BADIA-AMARILL-X-49-61-GR;BADIA;143;SPSA-PVEA-NUEVO-CHIMBOTE;PLAZA VEA;2;1;PLAZA VEA NUEVO CHIMBOTE
SPSA.xlsx;20149416;BADIA-AMARILL-X-49-61-GR;BADIA;156;SPSA-PVEA-EL-TAMBO;PLAZA VEA;5;6;PLAZA VEA EL TAMBO
SPSA.xlsx;20149416;BADIA-AMARILL-X-49-61-GR;BADIA;106;SPSA-PVEA-VALLE-HERMOSO;PLAZA VEA;1;23;PLAZA VEA VALLE HERMOSO
SPSA.xlsx;20149416;BADIA-AMARILL-X-49-61-GR;BADIA;61;SPSA-PVEA-CORTIJO;PLAZA VEA;9;17;PLAZA VEA CORTIJO
SPSA.xlsx;20149416;BADIA-AMARILL-X-49-61-GR;BADIA;177;SPSA-PVEA-TALARA;PLAZA VEA;1;18;PLAZA VEA TALARA
SPSA.xlsx;20149416;BADIA-AMARILL-X-49-61-GR;BADIA;195;SPSA-PVEA-SAN-BORJA;PLAZA VEA;6;13;PLAZA VEA SAN BORJA
SPSA.xlsx;20149416;BADIA-AMARILL-X-49-61-GR;BADIA;227;SPSA-PVEA-SAN-ISIDRO;PLAZA VEA;9;17;PLAZA VEA SAN ISIDRO
SPSA.xlsx;20149416;BADIA-AMARILL-X-49-61-GR;BADIA;10;SPSA-PVEA-CAMINOS-DEL-INCA;PLAZA VEA;9;22;PLAZA VEA CAMINOS DEL INCA
SPSA.xlsx;20149416;BADIA-AMARILL-X-49-61-GR;BADIA;290;SPSA-VIVANDA-ASIA;VIVANDA;0;19;VIVANDA ASIA
SPSA.xlsx;20149416;BADIA-AMARILL-X-49-61-GR;BADIA;192;SPSA-PVEA-SULLANA;PLAZA VEA;0;19;PLAZA VEA SULLANA
SPSA.xlsx;20149416;BADIA-AMARILL-X-49-61-GR;BADIA;769;SPSA-PVEA-CHICLAYO-MALL;PLAZA VEA;0;4;PLAZA VEA CHICLAYO MALL
SPSA.xlsx;20506844;MAILLE-MOSTAZA-DIJON-ORIGINAL-FR215G;MAILLE;140;SPSA-VIVANDA-LIBERTADORES;VIVANDA;43;24;VIVANDA LIBERTADORES
SPSA.xlsx;20506844;MAILLE-MOSTAZA-DIJON-ORIGINAL-FR215G;MAILLE;229;SPSA-PVEA-SALAVERRY;PLAZA VEA;38;17;PLAZA VEA SALAVERRY
SPSA.xlsx;20506844;MAILLE-MOSTAZA-DIJON-ORIGINAL-FR215G;MAILLE;465;SPSA-PVEA-SUCRE;PLAZA VEA;14;14;PLAZA VEA SUCRE
SPSA.xlsx;20506844;MAILLE-MOSTAZA-DIJON-ORIGINAL-FR215G;MAILLE;94;SPSA-VIVANDA-BENAVIDES;VIVANDA;25;6;VIVANDA BENAVIDES
SPSA.xlsx;20506844;MAILLE-MOSTAZA-DIJON-ORIGINAL-FR215G;MAILLE;48;SPSA-PVEA-HIGUERETA;PLAZA VEA;12;10;PLAZA VEA HIGUERETA
SPSA.xlsx;20506844;MAILLE-MOSTAZA-DIJON-ORIGINAL-FR215G;MAILLE;290;SPSA-VIVANDA-ASIA;VIVANDA;5;19;VIVANDA ASIA
SPSA.xlsx;20506844;MAILLE-MOSTAZA-DIJON-ORIGINAL-FR215G;MAILLE;139;SPSA-PVEA-ALAMEDA-SUR;PLAZA VEA;17;15;PLAZA VEA ALAMEDA SUR
SPSA.xlsx;20506844;MAILLE-MOSTAZA-DIJON-ORIGINAL-FR215G;MAILLE;202;SPSA-PVEA-LURIN;PLAZA VEA;1;23;PLAZA VEA LURIN
SPSA.xlsx;20506844;MAILLE-MOSTAZA-DIJON-ORIGINAL-FR215G;MAILLE;110;SPSA-PVEA-CORPAC;PLAZA VEA;8;18;PLAZA VEA CORPAC
SPSA.xlsx;20506844;MAILLE-MOSTAZA-DIJON-ORIGINAL-FR215G;MAILLE;109;SPSA-PVEA-DASSO;PLAZA VEA;32;16;PLAZA VEA DASSO
SPSA.xlsx;20506844;MAILLE-MOSTAZA-DIJON-ORIGINAL-FR215G;MAILLE;81;SPSA-PVEA-LA-MOLINA;PLAZA VEA;23;14;PLAZA VEA LA MOLINA
SPSA.xlsx;20506844;MAILLE-MOSTAZA-DIJON-ORIGINAL-FR215G;MAILLE;195;SPSA-PVEA-SAN-BORJA;PLAZA VEA;28;9;PLAZA VEA SAN BORJA
SPSA.xlsx;20506844;MAILLE-MOSTAZA-DIJON-ORIGINAL-FR215G;MAILLE;95;SPSA-VIVANDA-MONTERRICO;VIVANDA;26;32;VIVANDA MONTERRICO
SPSA.xlsx;20506844;MAILLE-MOSTAZA-DIJON-ORIGINAL-FR215G;MAILLE;64;SPSA-PVEA-MIRAFLORES;PLAZA VEA;35;7;PLAZA VEA MIRAFLORES
SPSA.xlsx;20506844;MAILLE-MOSTAZA-DIJON-ORIGINAL-FR215G;MAILLE;10;SPSA-PVEA-CAMINOS-DEL-INCA;PLAZA VEA;42;7;PLAZA VEA CAMINOS DEL INCA
SPSA.xlsx;20506844;MAILLE-MOSTAZA-DIJON-ORIGINAL-FR215G;MAILLE;106;SPSA-PVEA-VALLE-HERMOSO;PLAZA VEA;16;11;PLAZA VEA VALLE HERMOSO
SPSA.xlsx;20506844;MAILLE-MOSTAZA-DIJON-ORIGINAL-FR215G;MAILLE;80;SPSA-PVEA-LA-BOLICHERA;PLAZA VEA;4;9;PLAZA VEA LA BOLICHERA
SPSA.xlsx;20506844;MAILLE-MOSTAZA-DIJON-ORIGINAL-FR215G;MAILLE;61;SPSA-PVEA-CORTIJO;PLAZA VEA;25;23;PLAZA VEA CORTIJO
SPSA.xlsx;20506844;MAILLE-MOSTAZA-DIJON-ORIGINAL-FR215G;MAILLE;37;SPSA-PVEA-JOCKEY;PLAZA VEA;15;14;PLAZA VEA JOCKEY
SPSA.xlsx;20506844;MAILLE-MOSTAZA-DIJON-ORIGINAL-FR215G;MAILLE;227;SPSA-PVEA-SAN-ISIDRO;PLAZA VEA;21;13;PLAZA VEA SAN ISIDRO
SPSA.xlsx;20506844;MAILLE-MOSTAZA-DIJON-ORIGINAL-FR215G;MAILLE;90;SPSA-VIVANDA-PEZET;VIVANDA;19;21;VIVANDA PEZET
SPSA.xlsx;20506844;MAILLE-MOSTAZA-DIJON-ORIGINAL-FR215G;MAILLE;917;SPSA-CD-PUNTA-NEGRA;CD;0;-84;CD PUNTA NEGRA
SPSA.xlsx;20506844;MAILLE-MOSTAZA-DIJON-ORIGINAL-FR215G;MAILLE;93;SPSA-VIVANDA-DOS-DE-MAYO;VIVANDA;0;12;VIVANDA DOS DE MAYO
SPSA.xlsx;20149401;BADIA-CURRY-EN-POLVO-X-453-60-GR;BADIA;522;MAKRO-AREQUIPA;MAKRO;6;3;MAKRO AREQUIPA
SPSA.xlsx;20149401;BADIA-CURRY-EN-POLVO-X-453-60-GR;BADIA;891;MAKRO-TRUJILLO-I;MAKRO;5;8;MAKRO TRUJILLO I
SPSA.xlsx;20149401;BADIA-CURRY-EN-POLVO-X-453-60-GR;BADIA;360;MAKRO-SURCO;MAKRO;36;15;MAKRO SURCO
SPSA.xlsx;20149401;BADIA-CURRY-EN-POLVO-X-453-60-GR;BADIA;357;MAKRO-INDEPENDENCIA;MAKRO;4;6;MAKRO INDEPENDENCIA
SPSA.xlsx;20149401;BADIA-CURRY-EN-POLVO-X-453-60-GR;BADIA;2273;MAKRO-SJM;MAKRO;5;10;MAKRO SAN JUAN DE MIRAFLORES
SPSA.xlsx;20149401;BADIA-CURRY-EN-POLVO-X-453-60-GR;BADIA;893;MAKRO-COMAS;MAKRO;1;7;MAKRO COMAS
SPSA.xlsx;20149401;BADIA-CURRY-EN-POLVO-X-453-60-GR;BADIA;1252;MAKRO-SAN-MARTIN-DE-PORRES;MAKRO;12;7;MAKRO SAN MARTIN DE PORRES
SPSA.xlsx;20149401;BADIA-CURRY-EN-POLVO-X-453-60-GR;BADIA;1058;MAKRO-HUAYLAS;MAKRO;8;6;MAKRO HUAYLAS
SPSA.xlsx;20149401;BADIA-CURRY-EN-POLVO-X-453-60-GR;BADIA;899;MAKRO-TRUJILLO-II;MAKRO;3;9;MAKRO TRUJILLO II
SPSA.xlsx;20149401;BADIA-CURRY-EN-POLVO-X-453-60-GR;BADIA;509;PIURA-2-MK;MAKRO;4;7;MAKRO PIURA 2
SPSA.xlsx;20149401;BADIA-CURRY-EN-POLVO-X-453-60-GR;BADIA;448;ZARATE-2- -MK;MAKRO;3;5;MAKRO ZARATE 2
SPSA.xlsx;20149401;BADIA-CURRY-EN-POLVO-X-453-60-GR;BADIA;1033;MAKRO-VENEZUELA;MAKRO;14;4;MAKRO VENEZUELA
SPSA.xlsx;20149401;BADIA-CURRY-EN-POLVO-X-453-60-GR;BADIA;511;SULLANA-MK;MAKRO;3;12;MAKRO SULLANA
SPSA.xlsx;20149401;BADIA-CURRY-EN-POLVO-X-453-60-GR;BADIA;358;MAKRO-CALLAO;MAKRO;9;7;MAKRO CALLAO
SPSA.xlsx;20149401;BADIA-CURRY-EN-POLVO-X-453-60-GR;BADIA;510;AREQUIPA-2-MK;MAKRO;3;8;MAKRO AREQUIPA 2
SPSA.xlsx;20149401;BADIA-CURRY-EN-POLVO-X-453-60-GR;BADIA;449;CUSCO-MK;MAKRO;14;4;MAKRO CUSCO
SPSA.xlsx;20149401;BADIA-CURRY-EN-POLVO-X-453-60-GR;BADIA;710;MAKRO-SAN-JUAN-DE-LURIGANCHO;MAKRO;11;8;MAKRO SAN JUAN DE LURIGANCHO
SPSA.xlsx;20149401;BADIA-CURRY-EN-POLVO-X-453-60-GR;BADIA;892;MAKRO-PIURA;MAKRO;6;0;MAKRO PIURA
SPSA.xlsx;20149401;BADIA-CURRY-EN-POLVO-X-453-60-GR;BADIA;1250;MAKRO-CHIMBOTE;MAKRO;2;10;MAKRO CHIMBOTE
SPSA.xlsx;20149401;BADIA-CURRY-EN-POLVO-X-453-60-GR;BADIA;894;MAKRO-VILLA-EL-SALVADOR;MAKRO;7;3;MAKRO VILLA EL SALVADOR
SPSA.xlsx;20149401;BADIA-CURRY-EN-POLVO-X-453-60-GR;BADIA;895;MAKRO-HUANCAYO;MAKRO;5;6;MAKRO HUANCAYO
SPSA.xlsx;20149401;BADIA-CURRY-EN-POLVO-X-453-60-GR;BADIA;359;MAKRO-SANTA-ANITA;MAKRO;18;10;MAKRO SANTA ANITA
SPSA.xlsx;20149401;BADIA-CURRY-EN-POLVO-X-453-60-GR;BADIA;564;MAKRO-CHICLAYO;MAKRO;5;6;MAKRO CHICLAYO
SPSA.xlsx;20149407;BADIA-AJO-EN-POLVO-X-297-70-GR;BADIA;2273;MAKRO-SJM;MAKRO;48;27;MAKRO SAN JUAN DE MIRAFLORES
SPSA.xlsx;20149407;BADIA-AJO-EN-POLVO-X-297-70-GR;BADIA;61;SPSA-PVEA-CORTIJO;PLAZA VEA;18;13;PLAZA VEA CORTIJO
SPSA.xlsx;20149407;BADIA-AJO-EN-POLVO-X-297-70-GR;BADIA;95;SPSA-VIVANDA-MONTERRICO;VIVANDA;10;59;VIVANDA MONTERRICO
SPSA.xlsx;20149407;BADIA-AJO-EN-POLVO-X-297-70-GR;BADIA;892;MAKRO-PIURA;MAKRO;57;39;MAKRO PIURA
SPSA.xlsx;20149407;BADIA-AJO-EN-POLVO-X-297-70-GR;BADIA;895;MAKRO-HUANCAYO;MAKRO;92;27;MAKRO HUANCAYO
SPSA.xlsx;20149407;BADIA-AJO-EN-POLVO-X-297-70-GR;BADIA;64;SPSA-PVEA-MIRAFLORES;PLAZA VEA;5;18;PLAZA VEA MIRAFLORES
SPSA.xlsx;20149407;BADIA-AJO-EN-POLVO-X-297-70-GR;BADIA;898;MAKRO-HUACHO;MAKRO;7;17;MAKRO HUACHO
SPSA.xlsx;20149407;BADIA-AJO-EN-POLVO-X-297-70-GR;BADIA;1250;MAKRO-CHIMBOTE;MAKRO;21;24;MAKRO CHIMBOTE
SPSA.xlsx;20149407;BADIA-AJO-EN-POLVO-X-297-70-GR;BADIA;227;SPSA-PVEA-SAN-ISIDRO;PLAZA VEA;12;23;PLAZA VEA SAN ISIDRO
SPSA.xlsx;20149407;BADIA-AJO-EN-POLVO-X-297-70-GR;BADIA;564;MAKRO-CHICLAYO;MAKRO;60;38;MAKRO CHICLAYO
SPSA.xlsx;20149407;BADIA-AJO-EN-POLVO-X-297-70-GR;BADIA;511;SULLANA-MK;MAKRO;41;14;MAKRO SULLANA
SPSA.xlsx;20149407;BADIA-AJO-EN-POLVO-X-297-70-GR;BADIA;522;MAKRO-AREQUIPA;MAKRO;48;20;MAKRO AREQUIPA
SPSA.xlsx;20149407;BADIA-AJO-EN-POLVO-X-297-70-GR;BADIA;358;MAKRO-CALLAO;MAKRO;90;42;MAKRO CALLAO
SPSA.xlsx;20149407;BADIA-AJO-EN-POLVO-X-297-70-GR;BADIA;1058;MAKRO-HUAYLAS;MAKRO;54;39;MAKRO HUAYLAS
SPSA.xlsx;20149407;BADIA-AJO-EN-POLVO-X-297-70-GR;BADIA;140;SPSA-VIVANDA-LIBERTADORES;VIVANDA;5;24;VIVANDA LIBERTADORES
SPSA.xlsx;20149407;BADIA-AJO-EN-POLVO-X-297-70-GR;BADIA;93;SPSA-VIVANDA-DOS-DE-MAYO;VIVANDA;3;9;VIVANDA DOS DE MAYO
SPSA.xlsx;20149407;BADIA-AJO-EN-POLVO-X-297-70-GR;BADIA;106;SPSA-PVEA-VALLE-HERMOSO;PLAZA VEA;11;12;PLAZA VEA VALLE HERMOSO
SPSA.xlsx;20149407;BADIA-AJO-EN-POLVO-X-297-70-GR;BADIA;899;MAKRO-TRUJILLO-II;MAKRO;64;32;MAKRO TRUJILLO II
SPSA.xlsx;20149407;BADIA-AJO-EN-POLVO-X-297-70-GR;BADIA;290;SPSA-VIVANDA-ASIA;VIVANDA;3;26;VIVANDA ASIA
SPSA.xlsx;20149407;BADIA-AJO-EN-POLVO-X-297-70-GR;BADIA;94;SPSA-VIVANDA-BENAVIDES;VIVANDA;6;15;VIVANDA BENAVIDES
SPSA.xlsx;20149407;BADIA-AJO-EN-POLVO-X-297-70-GR;BADIA;509;PIURA-2-MK;MAKRO;54;40;MAKRO PIURA 2
SPSA.xlsx;20149407;BADIA-AJO-EN-POLVO-X-297-70-GR;BADIA;891;MAKRO-TRUJILLO-I;MAKRO;78;43;MAKRO TRUJILLO I
SPSA.xlsx;20149407;BADIA-AJO-EN-POLVO-X-297-70-GR;BADIA;1033;MAKRO-VENEZUELA;MAKRO;79;35;MAKRO VENEZUELA
SPSA.xlsx;20149407;BADIA-AJO-EN-POLVO-X-297-70-GR;BADIA;360;MAKRO-SURCO;MAKRO;243;55;MAKRO SURCO
SPSA.xlsx;20149407;BADIA-AJO-EN-POLVO-X-297-70-GR;BADIA;357;MAKRO-INDEPENDENCIA;MAKRO;63;42;MAKRO INDEPENDENCIA
SPSA.xlsx;20149407;BADIA-AJO-EN-POLVO-X-297-70-GR;BADIA;510;AREQUIPA-2-MK;MAKRO;72;25;MAKRO AREQUIPA 2
SPSA.xlsx;20149407;BADIA-AJO-EN-POLVO-X-297-70-GR;BADIA;448;ZARATE-2- -MK;MAKRO;26;27;MAKRO ZARATE 2
SPSA.xlsx;20149407;BADIA-AJO-EN-POLVO-X-297-70-GR;BADIA;710;MAKRO-SAN-JUAN-DE-LURIGANCHO;MAKRO;42;27;MAKRO SAN JUAN DE LURIGANCHO
SPSA.xlsx;20149407;BADIA-AJO-EN-POLVO-X-297-70-GR;BADIA;894;MAKRO-VILLA-EL-SALVADOR;MAKRO;50;29;MAKRO VILLA EL SALVADOR
SPSA.xlsx;20149407;BADIA-AJO-EN-POLVO-X-297-70-GR;BADIA;81;SPSA-PVEA-LA-MOLINA;PLAZA VEA;20;21;PLAZA VEA LA MOLINA
SPSA.xlsx;20149407;BADIA-AJO-EN-POLVO-X-297-70-GR;BADIA;90;SPSA-VIVANDA-PEZET;VIVANDA;8;16;VIVANDA PEZET
SPSA.xlsx;20149407;BADIA-AJO-EN-POLVO-X-297-70-GR;BADIA;897;MAKRO-ICA;MAKRO;38;22;MAKRO ICA
SPSA.xlsx;20149407;BADIA-AJO-EN-POLVO-X-297-70-GR;BADIA;896;MAKRO-CHINCHA;MAKRO;19;23;MAKRO CHINCHA
SPSA.xlsx;20149407;BADIA-AJO-EN-POLVO-X-297-70-GR;BADIA;1252;MAKRO-SAN-MARTIN-DE-PORRES;MAKRO;100;38;MAKRO SAN MARTIN DE PORRES
SPSA.xlsx;20149407;BADIA-AJO-EN-POLVO-X-297-70-GR;BADIA;359;MAKRO-SANTA-ANITA;MAKRO;159;39;MAKRO SANTA ANITA
SPSA.xlsx;20149407;BADIA-AJO-EN-POLVO-X-297-70-GR;BADIA;893;MAKRO-COMAS;MAKRO;45;24;MAKRO COMAS
SPSA.xlsx;20149407;BADIA-AJO-EN-POLVO-X-297-70-GR;BADIA;1249;MAKRO-CANETE;MAKRO;15;19;MAKRO CANETE
SPSA.xlsx;20149407;BADIA-AJO-EN-POLVO-X-297-70-GR;BADIA;195;SPSA-PVEA-SAN-BORJA;PLAZA VEA;11;18;PLAZA VEA SAN BORJA
SPSA.xlsx;20149407;BADIA-AJO-EN-POLVO-X-297-70-GR;BADIA;449;CUSCO-MK;MAKRO;93;10;MAKRO CUSCO
SPSA.xlsx;20149407;BADIA-AJO-EN-POLVO-X-297-70-GR;BADIA;10;SPSA-PVEA-CAMINOS-DEL-INCA;PLAZA VEA;26;9;PLAZA VEA CAMINOS DEL INCA
SPSA.xlsx;20149407;BADIA-AJO-EN-POLVO-X-297-70-GR;BADIA;109;SPSA-PVEA-DASSO;PLAZA VEA;0;17;PLAZA VEA DASSO
SPSA.xlsx;20149407;BADIA-AJO-EN-POLVO-X-297-70-GR;BADIA;917;SPSA-CD-PUNTA-NEGRA;CD;0;-60;CD PUNTA NEGRA
SPSA.xlsx;20149407;BADIA-AJO-EN-POLVO-X-297-70-GR;BADIA;901;SPSA-CD-AREQUIPA;CD;0;-12;CD AREQUIPA
SPSA.xlsx;20149393;BADIA-PIMIENTA-ROJA-X-340-20GR;BADIA;2273;MAKRO-SJM;MAKRO;2;-1;MAKRO SAN JUAN DE MIRAFLORES
SPSA.xlsx;20149393;BADIA-PIMIENTA-ROJA-X-340-20GR;BADIA;710;MAKRO-SAN-JUAN-DE-LURIGANCHO;MAKRO;5;0;MAKRO SAN JUAN DE LURIGANCHO
SPSA.xlsx;20149393;BADIA-PIMIENTA-ROJA-X-340-20GR;BADIA;448;ZARATE-2- -MK;MAKRO;2;8;MAKRO ZARATE 2
SPSA.xlsx;20149393;BADIA-PIMIENTA-ROJA-X-340-20GR;BADIA;511;SULLANA-MK;MAKRO;2;4;MAKRO SULLANA
SPSA.xlsx;20149393;BADIA-PIMIENTA-ROJA-X-340-20GR;BADIA;358;MAKRO-CALLAO;MAKRO;2;0;MAKRO CALLAO
SPSA.xlsx;20080750;BIOSAL-50MENOS-SODIO-POTE-850GR;BIOSAL;109;SPSA-PVEA-DASSO;PLAZA VEA;2;14;PLAZA VEA DASSO
SPSA.xlsx;20080750;BIOSAL-50MENOS-SODIO-POTE-850GR;BIOSAL;94;SPSA-VIVANDA-BENAVIDES;VIVANDA;8;14;VIVANDA BENAVIDES
SPSA.xlsx;20080750;BIOSAL-50MENOS-SODIO-POTE-850GR;BIOSAL;10;SPSA-PVEA-CAMINOS-DEL-INCA;PLAZA VEA;15;5;PLAZA VEA CAMINOS DEL INCA
SPSA.xlsx;20080750;BIOSAL-50MENOS-SODIO-POTE-850GR;BIOSAL;227;SPSA-PVEA-SAN-ISIDRO;PLAZA VEA;7;5;PLAZA VEA SAN ISIDRO
SPSA.xlsx;20080750;BIOSAL-50MENOS-SODIO-POTE-850GR;BIOSAL;81;SPSA-PVEA-LA-MOLINA;PLAZA VEA;14;10;PLAZA VEA LA MOLINA
SPSA.xlsx;20080750;BIOSAL-50MENOS-SODIO-POTE-850GR;BIOSAL;106;SPSA-PVEA-VALLE-HERMOSO;PLAZA VEA;8;9;PLAZA VEA VALLE HERMOSO
SPSA.xlsx;20080750;BIOSAL-50MENOS-SODIO-POTE-850GR;BIOSAL;206;SPSA-EMAX-LA-PAZ;EMAX;2;10;EMAX LA PAZ
SPSA.xlsx;20080750;BIOSAL-50MENOS-SODIO-POTE-850GR;BIOSAL;195;SPSA-PVEA-SAN-BORJA;PLAZA VEA;7;9;PLAZA VEA SAN BORJA
SPSA.xlsx;20080750;BIOSAL-50MENOS-SODIO-POTE-850GR;BIOSAL;64;SPSA-PVEA-MIRAFLORES;PLAZA VEA;7;19;PLAZA VEA MIRAFLORES
SPSA.xlsx;20080750;BIOSAL-50MENOS-SODIO-POTE-850GR;BIOSAL;95;SPSA-VIVANDA-MONTERRICO;VIVANDA;3;11;VIVANDA MONTERRICO
SPSA.xlsx;20080750;BIOSAL-50MENOS-SODIO-POTE-850GR;BIOSAL;140;SPSA-VIVANDA-LIBERTADORES;VIVANDA;1;15;VIVANDA LIBERTADORES
SPSA.xlsx;20080750;BIOSAL-50MENOS-SODIO-POTE-850GR;BIOSAL;93;SPSA-VIVANDA-DOS-DE-MAYO;VIVANDA;7;15;VIVANDA DOS DE MAYO
SPSA.xlsx;20080750;BIOSAL-50MENOS-SODIO-POTE-850GR;BIOSAL;61;SPSA-PVEA-CORTIJO;PLAZA VEA;10;10;PLAZA VEA CORTIJO
SPSA.xlsx;20080750;BIOSAL-50MENOS-SODIO-POTE-850GR;BIOSAL;90;SPSA-VIVANDA-PEZET;VIVANDA;6;7;VIVANDA PEZET
SPSA.xlsx;20080750;BIOSAL-50MENOS-SODIO-POTE-850GR;BIOSAL;220;SPSA-PVEA-TRUJILLO-VALCARCEL;PLAZA VEA;1;12;PLAZA VEA TRUJILLO VALCARCEL
SPSA.xlsx;20080750;BIOSAL-50MENOS-SODIO-POTE-850GR;BIOSAL;290;SPSA-VIVANDA-ASIA;VIVANDA;0;21;VIVANDA ASIA
SPSA.xlsx;20149394;BADIA-GARAM-MASALA-X-120-50-GR;BADIA;95;SPSA-VIVANDA-MONTERRICO;VIVANDA;6;10;VIVANDA MONTERRICO
SPSA.xlsx;20149394;BADIA-GARAM-MASALA-X-120-50-GR;BADIA;10;SPSA-PVEA-CAMINOS-DEL-INCA;PLAZA VEA;6;14;PLAZA VEA CAMINOS DEL INCA
SPSA.xlsx;20149394;BADIA-GARAM-MASALA-X-120-50-GR;BADIA;195;SPSA-PVEA-SAN-BORJA;PLAZA VEA;1;4;PLAZA VEA SAN BORJA
SPSA.xlsx;20149394;BADIA-GARAM-MASALA-X-120-50-GR;BADIA;93;SPSA-VIVANDA-DOS-DE-MAYO;VIVANDA;2;15;VIVANDA DOS DE MAYO
SPSA.xlsx;20149394;BADIA-GARAM-MASALA-X-120-50-GR;BADIA;227;SPSA-PVEA-SAN-ISIDRO;PLAZA VEA;5;13;PLAZA VEA SAN ISIDRO
SPSA.xlsx;20149394;BADIA-GARAM-MASALA-X-120-50-GR;BADIA;105;SPSA-PVEA-SALAMANCA;PLAZA VEA;5;15;PLAZA VEA SALAMANCA
SPSA.xlsx;20149394;BADIA-GARAM-MASALA-X-120-50-GR;BADIA;156;SPSA-PVEA-EL-TAMBO;PLAZA VEA;3;0;PLAZA VEA EL TAMBO
SPSA.xlsx;20149394;BADIA-GARAM-MASALA-X-120-50-GR;BADIA;259;PVEA-MOQUEGUA;PLAZA VEA;3;11;PLAZA VEA MOQUEGUA
SPSA.xlsx;20149394;BADIA-GARAM-MASALA-X-120-50-GR;BADIA;892;MAKRO-PIURA;MAKRO;1;0;MAKRO PIURA
SPSA.xlsx;20149394;BADIA-GARAM-MASALA-X-120-50-GR;BADIA;61;SPSA-PVEA-CORTIJO;PLAZA VEA;7;10;PLAZA VEA CORTIJO
SPSA.xlsx;20149394;BADIA-GARAM-MASALA-X-120-50-GR;BADIA;106;SPSA-PVEA-VALLE-HERMOSO;PLAZA VEA;1;18;PLAZA VEA VALLE HERMOSO
SPSA.xlsx;20149394;BADIA-GARAM-MASALA-X-120-50-GR;BADIA;94;SPSA-VIVANDA-BENAVIDES;VIVANDA;6;12;VIVANDA BENAVIDES
SPSA.xlsx;20149394;BADIA-GARAM-MASALA-X-120-50-GR;BADIA;90;SPSA-VIVANDA-PEZET;VIVANDA;2;9;VIVANDA PEZET
SPSA.xlsx;20149394;BADIA-GARAM-MASALA-X-120-50-GR;BADIA;81;SPSA-PVEA-LA-MOLINA;PLAZA VEA;1;17;PLAZA VEA LA MOLINA
SPSA.xlsx;20149394;BADIA-GARAM-MASALA-X-120-50-GR;BADIA;64;SPSA-PVEA-MIRAFLORES;PLAZA VEA;3;10;PLAZA VEA MIRAFLORES
SPSA.xlsx;20149394;BADIA-GARAM-MASALA-X-120-50-GR;BADIA;109;SPSA-PVEA-DASSO;PLAZA VEA;5;11;PLAZA VEA DASSO
SPSA.xlsx;20149394;BADIA-GARAM-MASALA-X-120-50-GR;BADIA;140;SPSA-VIVANDA-LIBERTADORES;VIVANDA;3;13;VIVANDA LIBERTADORES
SPSA.xlsx;20149394;BADIA-GARAM-MASALA-X-120-50-GR;BADIA;192;SPSA-PVEA-SULLANA;PLAZA VEA;0;28;PLAZA VEA SULLANA
SPSA.xlsx;20149394;BADIA-GARAM-MASALA-X-120-50-GR;BADIA;290;SPSA-VIVANDA-ASIA;VIVANDA;0;20;VIVANDA ASIA
SPSA.xlsx;20149394;BADIA-GARAM-MASALA-X-120-50-GR;BADIA;177;SPSA-PVEA-TALARA;PLAZA VEA;0;17;PLAZA VEA TALARA
SPSA.xlsx;20149431;BADIA-CANELA-EN-POLVO-X-1-81-KG;BADIA;564;MAKRO-CHICLAYO;MAKRO;8;9;MAKRO CHICLAYO
SPSA.xlsx;20149431;BADIA-CANELA-EN-POLVO-X-1-81-KG;BADIA;522;MAKRO-AREQUIPA;MAKRO;5;8;MAKRO AREQUIPA
SPSA.xlsx;20149431;BADIA-CANELA-EN-POLVO-X-1-81-KG;BADIA;360;MAKRO-SURCO;MAKRO;29;2;MAKRO SURCO
SPSA.xlsx;20149431;BADIA-CANELA-EN-POLVO-X-1-81-KG;BADIA;895;MAKRO-HUANCAYO;MAKRO;3;7;MAKRO HUANCAYO
SPSA.xlsx;20149431;BADIA-CANELA-EN-POLVO-X-1-81-KG;BADIA;359;MAKRO-SANTA-ANITA;MAKRO;18;12;MAKRO SANTA ANITA
SPSA.xlsx;20149431;BADIA-CANELA-EN-POLVO-X-1-81-KG;BADIA;509;PIURA-2-MK;MAKRO;5;5;MAKRO PIURA 2
